animal_id,session_id,qc_status,analysis_duration_s,input_lfp_rate_hz,observation_rate_hz,decimation_factor,observation_count,unrepresented_tail_s,selected_lfp_role_channels_one_based,selected_lfp_role_anatomy,role_channel_mapping,physio_feature_source_roles,anatomy_provenance_conflicts,channel_role_mask,channel_role_anomalies,waveform_fir_numtaps,waveform_group_delay_s,waveform_full_history_warmup_s,waveform_first_valid_right_edge_s,physio_first_valid_right_edge_s,physio_bands,stable_unit_count,spike_branch_a_session_shape,spike_branch_b_session_shape,modality_mask,contexts,sample_shapes,finite_waveform,finite_physio,causal_check_passed,normalization_statistics_fit,cache_directory,protocol_version,protocol_hash,error
BWRat17,BWRat17_121712,WARN,6059.4,1250.0,50,25,302970,0.0,[13],"[""ACC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 65, ""numpy_column_zero_based"": 64, ""anatomy_provenance"": ""dhipp""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""startup_transient_masks_early_m2_samples"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",50,"[302970, 1]","[302970, 50]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 3481, ""representation_valid_samples"": 3471, ""representation_invalid_samples"": 10, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 3477, ""representation_valid_samples"": 3466, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 3457, ""representation_valid_samples"": 3446, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat17_121712,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat17,BWRat17_121912,WARN,6534.7,1250.0,50,25,326735,0.0,[13],"[""ACC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 67, ""numpy_column_zero_based"": 66, ""anatomy_provenance"": ""dhipp""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 13, ""numpy_column_zero_based"": 12, ""anatomy_provenance"": ""ACC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""startup_transient_masks_early_m2_samples"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",35,"[326735, 1]","[326735, 35]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 3924, ""representation_valid_samples"": 3914, ""representation_invalid_samples"": 10, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 3920, ""representation_valid_samples"": 3909, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 3900, ""representation_valid_samples"": 3889, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 35], ""neuron_mask"": [35], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 35], ""neuron_mask"": [35], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 35], ""neuron_mask"": [35], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat17_121912,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat18,BWRat18_020513,WARN,7591.0,1250.0,50,25,379550,0.0,[59],"[""MotorCtx""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 59, ""numpy_column_zero_based"": 58, ""anatomy_provenance"": ""MotorCtx""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 113, ""numpy_column_zero_based"": 112, ""anatomy_provenance"": ""piriformL3""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 59, ""numpy_column_zero_based"": 58, ""anatomy_provenance"": ""MotorCtx""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 59, ""numpy_column_zero_based"": 58, ""anatomy_provenance"": ""MotorCtx""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""startup_transient_masks_early_m2_samples"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",40,"[379550, 1]","[379550, 40]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 6781, ""representation_valid_samples"": 6771, ""representation_invalid_samples"": 10, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 6777, ""representation_valid_samples"": 6766, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 6757, ""representation_valid_samples"": 6746, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 40], ""neuron_mask"": [40], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 40], ""neuron_mask"": [40], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 40], ""neuron_mask"": [40], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat18_020513,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat19,BWRat19_032413,WARN,5013.4,1250.0,50,25,250670,0.0,[54],"[""MotorCtx""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 54, ""numpy_column_zero_based"": 53, ""anatomy_provenance"": ""MotorCtx""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 54, ""numpy_column_zero_based"": 53, ""anatomy_provenance"": ""MotorCtx""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 54, ""numpy_column_zero_based"": 53, ""anatomy_provenance"": ""MotorCtx""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 54, ""numpy_column_zero_based"": 53, ""anatomy_provenance"": ""MotorCtx""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""startup_transient_masks_early_m2_samples"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",50,"[250670, 1]","[250670, 50]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 3573, ""representation_valid_samples"": 3563, ""representation_invalid_samples"": 10, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 3569, ""representation_valid_samples"": 3558, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 3549, ""representation_valid_samples"": 3538, ""representation_invalid_samples"": 11, ""invalid_reason"": ""context_intersects_lfp_feature_startup"", ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 50], ""neuron_mask"": [50], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat19_032413,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat19,BWRat19_032513,WARN,3928.8,1250.0,50,25,196440,0.0,[24],"[""MotorCtx""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 24, ""numpy_column_zero_based"": 23, ""anatomy_provenance"": ""MotorCtx""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 8, ""numpy_column_zero_based"": 7, ""anatomy_provenance"": ""MotorCtx""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 24, ""numpy_column_zero_based"": 23, ""anatomy_provenance"": ""MotorCtx""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 24, ""numpy_column_zero_based"": 23, ""anatomy_provenance"": ""MotorCtx""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",61,"[196440, 1]","[196440, 61]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 1767, ""representation_valid_samples"": 1767, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 1767, ""representation_valid_samples"": 1767, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 1767, ""representation_valid_samples"": 1767, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 61], ""neuron_mask"": [61], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 61], ""neuron_mask"": [61], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 61], ""neuron_mask"": [61], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat19_032513,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat20,BWRat20_101013,WARN,13364.3,1250.0,50,25,668215,0.0,[22],"[""ACC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 22, ""numpy_column_zero_based"": 21, ""anatomy_provenance"": ""ACC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 25, ""numpy_column_zero_based"": 24, ""anatomy_provenance"": ""ACC""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 59, ""numpy_column_zero_based"": 58, ""anatomy_provenance"": ""ACC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 22, ""numpy_column_zero_based"": 21, ""anatomy_provenance"": ""ACC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",22,"[668215, 1]","[668215, 22]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 3301, ""representation_valid_samples"": 3301, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 3301, ""representation_valid_samples"": 3301, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 3301, ""representation_valid_samples"": 3301, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 22], ""neuron_mask"": [22], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 22], ""neuron_mask"": [22], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 22], ""neuron_mask"": [22], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat20_101013,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat20,BWRat20_101513,WARN,23012.0,1250.0,50,25,1150600,0.0,[61],"[""ACC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 61, ""numpy_column_zero_based"": 60, ""anatomy_provenance"": ""ACC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 22, ""numpy_column_zero_based"": 21, ""anatomy_provenance"": ""ACC""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 61, ""numpy_column_zero_based"": 60, ""anatomy_provenance"": ""ACC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 61, ""numpy_column_zero_based"": 60, ""anatomy_provenance"": ""ACC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",66,"[1150600, 1]","[1150600, 66]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 7241, ""representation_valid_samples"": 7241, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 7241, ""representation_valid_samples"": 7241, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 7241, ""representation_valid_samples"": 7241, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 66], ""neuron_mask"": [66], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 66], ""neuron_mask"": [66], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 66], ""neuron_mask"": [66], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat20_101513,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat21,BWRat21_121113,WARN,21883.2,1250.0,50,25,1094160,0.0,[14],"[""mPFC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 14, ""numpy_column_zero_based"": 13, ""anatomy_provenance"": ""mPFC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 60, ""numpy_column_zero_based"": 59, ""anatomy_provenance"": null}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 7, ""numpy_column_zero_based"": 6, ""anatomy_provenance"": ""mPFC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 14, ""numpy_column_zero_based"": 13, ""anatomy_provenance"": ""mPFC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",32,"[1094160, 1]","[1094160, 32]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 6785, ""representation_valid_samples"": 6785, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 6785, ""representation_valid_samples"": 6785, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 6785, ""representation_valid_samples"": 6785, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 32], ""neuron_mask"": [32], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 32], ""neuron_mask"": [32], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 32], ""neuron_mask"": [32], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat21_121113,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
BWRat21,BWRat21_121613,WARN,21542.1,1250.0,50,25,1077105,0.0,[22],"[""mPFC""]","{""good_eeg"": {""source_field"": ""goodeegchannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 22, ""numpy_column_zero_based"": 21, ""anatomy_provenance"": ""mPFC""}, ""theta"": {""source_field"": ""Thetachannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 55, ""numpy_column_zero_based"": 54, ""anatomy_provenance"": ""mPFC""}, ""spindle"": {""source_field"": ""Spindlechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 12, ""numpy_column_zero_based"": 11, ""anatomy_provenance"": ""mPFC""}, ""up_state"": {""source_field"": ""UPstatechannel"", ""source_indexing"": ""MATLAB_1_based"", ""physical_channel_one_based"": 22, ""numpy_column_zero_based"": 21, ""anatomy_provenance"": ""mPFC""}}","{""delta"": ""good_eeg"", ""theta"": ""theta"", ""sigma"": ""spindle"", ""broadband"": ""good_eeg""}",[],[true],"[""functional_roles_share_physical_channel_provenance"", ""inherited_m3_qc_warning""]",909,0.3632,0.7264,0.74,10.86,"[""delta"", ""theta"", ""sigma"", ""broadband""]",21,"[1077105, 1]","[1077105, 21]","[true, true, true, true]","{""5"": {""m2_valid_samples"": 2233, ""representation_valid_samples"": 2233, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""10"": {""m2_valid_samples"": 2233, ""representation_valid_samples"": 2233, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}, ""30"": {""m2_valid_samples"": 2233, ""representation_valid_samples"": 2233, ""representation_invalid_samples"": 0, ""invalid_reason"": null, ""checked_samples"": 3, ""causal_check_passed"": true}}","{""5"": {""steps"": 250, ""lfp_waveform"": [250, 1], ""lfp_physio"": [250, 4], ""spike_population_rate"": [250, 1], ""spike_set_counts"": [250, 21], ""neuron_mask"": [21], ""causal_validity_mask"": [250, 4]}, ""10"": {""steps"": 500, ""lfp_waveform"": [500, 1], ""lfp_physio"": [500, 4], ""spike_population_rate"": [500, 1], ""spike_set_counts"": [500, 21], ""neuron_mask"": [21], ""causal_validity_mask"": [500, 4]}, ""30"": {""steps"": 1500, ""lfp_waveform"": [1500, 1], ""lfp_physio"": [1500, 4], ""spike_population_rate"": [1500, 1], ""spike_set_counts"": [1500, 21], ""neuron_mask"": [21], ""causal_validity_mask"": [1500, 4]}}",True,True,True,False,D:\工作相关\望道项目\work\cache\milestone4\0c0f750b0f83f0a2\BWRat21_121613,m4-v1.1.0,e4879fcb53b76286b317460fafdf56cd352b9e00bd766910f1ebca35ebec8a26,
